user_x,user_y,relation
938,971,0.72
938,992,0.45
938,997,0.95
938,950,0.35
938,957,0.03
938,967,0.09
938,941,0.24
938,983,0.1
938,994,0.74
938,947,0.73
938,952,0.29
938,993,0.94
938,939,0.97
939,939,1.0
939,975,0.3
939,947,0.38
939,954,0.75
939,974,0.4
939,964,0.49
940,940,1.0
940,993,0.13
941,941,1.0
941,973,0.55
941,995,0.42
941,945,0.11
941,957,0.2
941,960,0.82
942,942,1.0
943,943,1.0
943,989,0.11
944,944,1.0
944,969,0.96
944,945,0.94
944,997,0.13
944,953,0.05
944,949,0.75
944,972,0.63
944,996,0.31
944,979,0.8
944,993,0.37
944,992,0.21
944,946,0.86
944,964,0.5
944,975,0.9
944,979,0.14
944,949,0.87
944,969,0.49
944,997,0.35
944,975,0.11
944,982,0.72
945,945,1.0
945,950,0.23
945,998,0.11
945,986,0.81
945,955,0.29
945,980,0.04
945,956,0.5
945,950,0.08
945,971,0.4
945,1000,0.51
945,954,0.62
945,965,0.64
945,990,0.5
945,946,0.47
946,946,1.0
946,983,0.43
946,985,0.01
946,974,0.5
946,985,0.71
946,961,0.8
946,977,0.09
946,992,0.43
946,998,0.93
946,947,0.81
946,977,0.15
946,996,0.15
947,947,1.0
947,980,0.39
947,950,0.54
947,992,0.05
947,977,0.67
947,970,0.57
947,974,0.41
947,970,0.34
947,1000,0.22
947,961,0.2
947,989,0.69
947,985,0.04
947,979,0.43
947,952,0.67
947,989,0.55
947,953,0.97
947,990,0.81
947,971,0.47
947,979,0.37
948,948,1.0
948,979,0.44
948,975,0.52
948,955,0.57
948,966,0.38
948,978,0.36
948,990,0.64
948,965,0.75
948,975,0.82
949,949,1.0
949,974,0.73
949,988,0.87
949,967,0.22
949,968,0.34
949,975,0.77
949,988,0.73
949,997,0.52
949,963,0.64
949,981,0.35
949,969,0.12
949,953,0.68
950,950,1.0
950,997,0.1
950,1000,0.29
950,987,0.16
950,955,0.77
950,986,0.3
950,968,0.42
950,975,0.55
950,973,0.11
950,963,0.41
950,964,0.51
950,960,0.05
950,978,0.5
950,988,0.55
950,978,0.77
950,986,0.58
951,951,1.0
951,994,0.2
951,961,0.71
952,952,1.0
952,968,0.78
952,978,0.95
952,992,0.92
952,994,0.78
952,995,0.74
952,959,0.8
952,975,0.62
952,967,0.54
952,984,0.24
952,962,0.38
952,960,0.55
952,963,0.41
953,953,1.0
953,972,0.38
953,959,0.43
953,989,0.45
953,992,0.21
953,990,0.7
953,954,0.05
953,992,0.79
953,970,0.35
953,989,0.15
953,984,0.34
953,974,0.16
953,977,0.88
953,970,0.73
953,978,0.2
953,977,0.34
954,954,1.0
954,979,0.54
954,991,0.01
954,980,0.01
954,987,0.1
954,997,0.55
954,965,0.84
954,973,0.48
954,968,0.67
954,980,0.99
954,968,0.3
954,963,0.81
954,978,0.87
954,978,0.26
954,971,0.03
954,980,0.13
955,955,1.0
955,975,0.53
955,974,0.02
955,961,0.08
955,969,0.66
955,981,0.97
955,963,0.3
955,986,0.84
955,958,0.95
955,956,0.21
955,963,0.69
956,956,1.0
956,972,0.6
956,983,0.44
956,965,0.54
956,999,0.4
956,974,0.62
956,983,0.32
956,963,0.62
956,982,0.87
956,996,0.82
956,988,0.78
956,982,0.62
956,985,0.63
956,995,0.43
956,988,0.74
957,957,1.0
958,958,1.0
958,978,0.62
958,961,0.78
958,967,0.19
958,973,0.42
958,987,0.18
958,981,0.81
958,969,0.94
958,982,0.69
958,985,0.21
958,971,0.77
958,982,0.47
958,991,0.05
958,985,0.96
958,964,0.02
958,962,0.55
958,974,0.67
958,967,0.23
958,971,0.16
958,960,0.79
958,998,0.59
959,959,1.0
959,960,0.42
959,974,0.72
959,961,0.48
959,993,0.11
959,980,0.06
960,960,1.0
960,977,0.53
960,973,0.52
960,1000,0.96
961,961,1.0
962,962,1.0
962,964,0.67
962,974,0.37
963,963,1.0
963,984,0.42
963,992,0.97
963,994,0.99
964,964,1.0
964,975,0.33
964,990,0.59
964,974,0.22
964,975,0.59
964,970,0.03
964,986,0.51
964,970,0.19
964,985,0.17
964,988,0.69
964,979,0.72
964,976,0.8
964,980,0.85
964,984,0.0
964,999,0.49
964,999,0.76
964,968,0.41
964,995,0.05
964,980,0.09
964,982,0.58
964,977,0.35
965,965,1.0
965,968,0.45
965,994,0.16
965,983,0.43
965,975,0.28
965,997,0.97
965,985,1.0
965,998,0.83
965,996,0.07
966,966,1.0
966,987,0.54
966,993,0.21
966,998,0.26
966,980,0.97
966,971,0.31
966,984,0.72
966,967,0.1
966,974,0.23
967,967,1.0
967,970,0.4
967,996,0.98
967,985,0.28
967,971,0.77
967,976,0.18
967,977,1.0
967,975,0.02
967,981,0.56
967,971,0.24
967,981,0.42
967,984,0.77
967,984,0.08
967,972,0.27
967,971,0.06
968,968,1.0
968,972,0.51
969,969,1.0
969,970,0.08
969,991,0.74
969,980,0.22
969,997,0.5
969,975,0.4
969,986,0.09
969,972,0.84
969,982,0.65
969,981,0.36
969,988,0.91
969,981,0.58
969,993,0.8
969,984,0.27
970,970,1.0
970,985,0.47
970,989,0.28
970,986,0.81
971,971,1.0
971,980,0.13
971,998,0.38
971,997,0.35
972,972,1.0
972,989,0.73
972,980,0.63
972,996,0.78
972,992,0.91
972,980,0.97
972,993,0.71
972,995,0.88
972,975,0.79
972,993,0.14
972,986,0.65
972,1000,0.73
972,984,0.55
972,990,0.22
972,995,0.15
973,973,1.0
973,997,0.85
973,997,0.98
973,993,0.95
973,977,0.04
973,996,0.05
974,974,1.0
974,993,0.96
974,993,0.9
974,981,0.71
974,981,0.84
974,976,0.64
974,985,0.7
974,993,0.24
974,985,0.5
974,985,0.44
974,979,0.1
974,991,0.25
974,986,0.12
974,983,0.67
974,977,0.11
974,996,0.2
974,983,0.34
974,978,0.08
974,991,0.75
974,998,0.87
975,975,1.0
975,989,0.08
975,985,1.0
975,991,0.54
975,991,0.8
975,997,0.82
975,1000,0.24
975,980,0.59
975,998,0.46
975,994,0.51
975,987,0.83
975,976,0.98
975,981,0.1
975,987,0.89
975,994,0.68
975,979,0.24
975,989,0.03
975,999,0.53
975,979,0.9
975,991,0.85
976,976,1.0
976,981,0.28
976,991,0.06
976,994,0.97
976,997,0.86
976,989,0.16
976,979,0.89
976,977,0.64
976,998,0.4
976,983,0.36
976,982,0.05
976,977,0.84
976,992,0.83
976,998,0.51
976,980,0.3
976,982,0.51
976,991,0.34
976,978,0.65
976,982,0.4
976,990,0.64
977,977,1.0
977,991,0.19
977,980,0.8
977,988,0.04
977,989,0.66
977,979,0.61
977,989,0.38
977,991,0.1
977,980,0.38
977,988,0.58
977,991,0.22
977,996,0.63
977,992,0.71
977,998,0.29
978,978,1.0
978,991,0.17
978,983,0.6
979,979,1.0
979,990,0.49
979,984,0.83
979,995,0.51
979,997,0.46
979,990,0.95
979,991,0.89
979,981,0.86
979,987,0.95
979,997,0.8
979,983,0.36
979,985,0.89
979,999,0.28
979,986,0.71
979,984,0.5
980,980,1.0
980,999,0.22
980,998,0.15
980,985,0.07
980,994,0.02
981,981,1.0
981,996,0.37
981,984,0.37
981,987,0.91
981,988,0.93
981,990,0.73
981,996,0.42
981,992,0.02
981,1000,0.21
981,994,0.65
981,998,0.34
981,995,0.58
981,1000,0.47
981,992,0.94
981,984,0.15
981,995,0.22
981,984,0.51
981,999,0.89
981,996,0.13
981,992,0.47
982,982,1.0
982,988,0.33
982,991,0.54
982,998,0.11
982,987,0.99
983,983,1.0
983,985,0.44
983,1000,0.88
983,998,0.61
983,994,0.02
983,998,0.1
983,996,0.77
983,984,0.01
983,994,0.68
983,989,0.53
983,991,0.46
983,998,0.54
983,996,0.63
983,987,0.52
983,989,0.04
983,999,0.89
983,994,0.23
984,984,1.0
984,997,0.1
984,986,0.4
984,997,0.63
984,1000,0.95
984,996,0.04
984,988,0.47
984,985,0.39
984,991,0.3
984,989,0.14
984,996,0.5
984,990,0.64
984,993,0.58
985,985,1.0
985,993,0.8
985,988,0.38
986,986,1.0
986,1000,0.09
986,991,0.66
986,993,0.42
986,993,0.08
986,994,0.48
986,1000,0.6
987,987,1.0
987,991,0.91
987,997,0.6
987,1000,0.74
987,996,0.65
987,992,0.76
987,995,0.67
987,990,0.39
987,996,0.28
987,990,0.29
987,989,0.93
987,995,0.08
988,988,1.0
988,989,0.07
988,992,0.49
988,994,0.31
988,991,0.88
989,989,1.0
989,990,0.64
989,999,0.59
989,1000,0.96
989,991,0.71
989,990,0.17
989,994,0.33
989,998,0.35
990,990,1.0
990,997,0.08
990,998,0.49
990,994,0.07
990,996,0.31
990,998,0.74
990,999,0.77
990,997,0.74
990,995,0.13
991,991,1.0
992,992,1.0
992,996,0.58
992,999,0.82
992,994,0.13
992,996,0.05
992,1000,0.55
992,996,0.81
992,997,0.5
992,1000,0.31
993,993,1.0
993,1000,0.8
993,997,0.72
993,997,0.17
993,999,0.81
993,1000,0.99
994,994,1.0
994,995,0.26
994,998,0.75
994,998,0.14
994,997,0.54
995,995,1.0
995,997,0.98
995,998,0.23
995,997,0.36
995,997,0.43
995,996,0.58
996,996,1.0
997,997,1.0
997,998,0.15
997,999,0.77
997,1000,0.04
998,998,1.0
998,1000,0.09
998,999,0.43
999,999,1.0
999,1000,0.21
1000,1000,1.0
